Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","is_inc_v","accept_d","exp_d","list_d","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","addr_city","addr_state","acc_now_delinq","acc_open_past_24mths","bc_open_to_buy","percent_bc_gt_75","bc_util","dti","delinq_2yrs","delinq_amnt","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","mths_since_recent_inq","mths_since_recent_revol_delinq","mths_since_recent_bc","mort_acc","open_acc","pub_rec","total_bal_ex_mort","revol_bal","revol_util","total_bc_limit","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","total_il_high_credit_limit","num_rev_accts","mths_since_recent_bc_dlq","pub_rec_bankruptcies","num_accts_ever_120_pd","chargeoff_within_12_mths","collections_12_mths_ex_med","tax_liens","mths_since_last_major_derog","num_sats","num_tl_op_past_12m","mo_sin_rcnt_tl","tot_hi_cred_lim","tot_cur_bal","avg_cur_bal","num_bc_tl","num_actv_bc_tl","num_bc_sats","pct_tl_nvr_dlq","num_tl_90g_dpd_24m","num_tl_30dpd","num_tl_120dpd_2m","num_il_tl","mo_sin_old_il_acct","num_actv_rev_tl","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","total_rev_hi_lim","num_rev_tl_bal_gt_0","num_op_rev_tl","tot_coll_amt","policy_code"
"1068509","1302907","6200","6200","6200"," 36 months","  9.91%","199.8","B","B1","Sunrise Senior Living","2 years","RENT","25000","Not Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-20","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068509","  Borrower added on 12/14/11 > This loan will consolidate a current personal loan from Wells Fargo and a high rate chase visa card. The money currently alotted to those obligations will be used towards payment of this loan.<br>","debt_consolidation","Wells/Chase ReFi","MARINA DEL REY","CA","0","","","","","20.64","0","0","1998-05-26 09:31","2","","","","","","","7","0","","6533","47.7%","","12","f","0.00","0.00","2452.22","2452.22","1700.79","493.16","0.0","258.27","2.54","2012-12-04","199.8","","2013-05-26","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1034693","1264291","16000","16000","16000"," 60 months"," 17.58%","402.65","D","D4","Menards","7 years","RENT","65000","Not Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1034693","  Borrower added on 12/18/11 > We have never been late or missed any payments to any of our creditors.  We are planning on using this loan to help us get out of our current situation which will help us be more financially stable in the future.<br>","debt_consolidation","Debt Consolidation Loan","WICHITA","KS","0","","","","","15.56","0","0","1996-10-08 11:56","0","","","","","","","8","0","","21166","87.1%","","16","f","9208.26","9208.26","12855.55","12855.55","6791.74","6063.81","0.0","0.0","0.0","2014-09-04","402.65","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068508","1302906","6000","6000","6000"," 36 months","  8.90%","190.52","A","A5","A Touch Of Italy","8 years","OWN","28800","Not Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068508","  Borrower added on 12/14/11 > I plan on using this money to just consolidate my credit cards and get rid of them.. i make all my monthly payments without any problems.. i work 7 days a week.. and have been at my current job for 8 years..<br>","debt_consolidation","Debt consolidation","milmay","NJ","0","","","","","13.17","0","0","2005-07-18 09:28","0","","","","","","","11","0","","5269","36.8%","","13","f","756.10","756.10","6087.14","6087.14","5243.90","843.24","0.0","0.0","0.0","2014-09-04","190.52","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1066641","1300833","7200","7200","7200"," 36 months","  9.91%","232.02","B","B1","New York Living Solutions","6 years","RENT","135000","Not Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-20","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066641","  Borrower added on 12/15/11 > This is a terrific business model. I wish everyone well this holiday season and happy investing.<br>","credit_card","Say goodbye to the rip-off banks","NEW YORK","NY","0","","","","","6.12","0","0","1997-01-30 07:10","0","","","","","","","7","0","","16627","79.6%","","18","f","917.85","917.85","7414.14","7414.14","6282.15","1131.99","0.0","0.0","0.0","2014-09-04","232.02","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068315","1302930","9500","9500","9500"," 36 months","  8.90%","301.66","A","A5","Natex Architects","7 years","MORTGAGE","50000","Not Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068315","  Borrower added on 12/14/11 > A little bit of description:<br>I have a good credit score, never missed a payment, I have been employed with this company for the past 7 years. I want the funds to consolidate credit cards debts in one single monthly payment with a same interest rate. You will not regret to invest on me. Thank you in advance.<br>","credit_card","Credit Card Loan","HOUSTON","TX","0","","","","","8.18","0","0","2005-06-18 08:44","0","","","","","","","8","0","","13422","60.5%","","13","f","0.00","0.00","10493.71","10493.71","9500.00","993.71","0.0","0.0","0.0","2013-07-05","5378.43","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068309","1302924","18825","18825","18800"," 60 months"," 16.77%","465.53","D","D2","Texas Health & Human Services Commission","10+ years","RENT","38000","Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068309","","debt_consolidation","Coledon's Club Loan","AUSTIN","TX","0","","","","","23.18","0","0","2004-12-20 07:46","0","","","","","","","6","0","","11004","79.7%","","7","f","10737.25","10722.90","14874.460000000001","14854.88","8087.75","6786.71","0.0","0.0","0.0","2014-09-04","465.53","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068326","1302942","24000","24000","24000"," 36 months"," 10.65%","781.76","B","B2","City of Newport Beach","10+ years","RENT","45000","Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068326","  Borrower added on 12/14/11 > Debt consolidation<br><br>  Borrower added on 12/16/11 > Hi Lenders, I am using this loan to consolidate high interest rate credit cards. I had to help family over the past year, as you may know, one never loans to family, they give. This loan will be a big help, the family is doing better and so will I, when I do some creative financing with your help.<br>","debt_consolidation","Debt Consolidation Loan","Huntington Beach","CA","0","","","","","14.8","0","0","1990-02-07 08:00","0","","","","","","","5","0","","24708","55.2%","","9","f","3068.69","3068.69","25004.070000000003","25004.07","20931.31","4072.76","0.0","0.0","0.0","2014-09-04","781.76","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1066767","1300950","6000","6000","6000"," 36 months"," 13.49%","203.59","C","C1","Becker Construction Corporation","10+ years","RENT","80000","Not Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066767","","debt_consolidation","smaller loan","SANTA BARBARA","CA","0","","","","","11.58","0","0","2002-02-03 04:44","0","","","","","","","8","0","","15499","83.8%","","16","f","801.26","801.26","6502.38","6502.38","5198.74","1303.64","0.0","0.0","0.0","2014-09-04","203.59","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068484","1302879","6000","6000","6000"," 36 months"," 13.49%","203.59","C","C1","Edward Jones","5 years","RENT","50000","Not Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068484","","debt_consolidation","Consolidate","FLAGSTAFF","AZ","0","","","","","15.38","0","0","2004-03-25 07:28","1","","","","","","","6","0","","15191","91.5%","","7","f","802.79","802.79","6500.38","6500.38","5197.21","1303.17","0.0","0.0","0.0","2014-09-04","203.59","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068292","1302706","2100","2100","2100"," 36 months"," 12.42%","70.18","B","B4","Monroe Dispat","10+ years","MORTGAGE","30000","Not Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-20","Late (31-120 days)","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068292","  Borrower added on 12/14/11 > Christmas Vacation and shopping loan.  Have worked as a contractor for local newspaper for over 15 years. Have lived at present address for 20+ years.  Job is stable. <br><br><br><br>","vacation","12/2011 loan","WEST MONROE","LA","0","","","","","19.72","0","0","1995-07-11 08:01","1","","","","","","","12","0","","12183","82.9%","","26","f","340.63","340.63","2169.33","2169.33","1759.37","409.96","0.0","0.0","0.0","2014-07-11","140.36","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068273","1302680","5500","5500","5500"," 36 months","  6.62%","168.88","A","A2","","8 years","MORTGAGE","110000","Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068273","  Borrower added on 12/14/11 > This loan is for technology upgrade of computers, software and printers at our business in order to remain HIPPA compliant.<br>","small_business","Computer Equipment","Stafford Springs","CT","0","","","","","9.69","0","0","1994-08-15 08:00","0","","","","","","","7","0","","14136","21.9%","","26","f","676.00","676.00","5392.66","5392.66","4823.99","568.67","0.0","0.0","0.0","2014-09-04","168.88","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068274","1302681","11000","11000","11000"," 36 months","  6.62%","337.75","A","A2","East Baton Rouge Parish School System","8 years","OWN","45608","Source Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-21","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068274","  Borrower added on 12/14/11 > payoff debts and consolidate<br>","debt_consolidation","payoff","GONZALES","LA","0","","","","","20.5","0","0","1992-06-26 06:52","0","","","","","","","7","0","","10677","58.7%","","11","f","1344.69","1344.69","10793.75","10793.75","9655.31","1138.44","0.0","0.0","0.0","2014-09-04","337.75","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068440","1302831","26800","26800","26800"," 60 months"," 20.89%","723.38","F","F1","charlotte regional medical center","3 years","MORTGAGE","120000","Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068440","","debt_consolidation","credit loan","NORTH PORT","FL","0","","","","","12.15","0","0","2006-05-14 06:25","0","","","","","","","13","0","","14772","48%","","18","f","0.00","0.00","32887.689999999995","32887.69","26800.00","6087.69","0.0","0.0","0.0","2013-03-06","23499.05","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1046456","1277297","8000","8000","8000"," 36 months"," 12.69%","268.36","B","B5","OPW Fuel Management Systems","5 years","MORTGAGE","35000","Not Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-28","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046456","","debt_consolidation","Credit Card Consolidation","Tinley Park","IL","0","","","","","10.05","0","0","2002-10-01 12:27","0","","","","","","","7","0","","6842","97.7%","","18","f","0.00","0.00","8999.1","8999.10","8000.00","999.10","0.0","0.0","0.0","2013-03-06","5514.5","","2013-02-01","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068012","1302365","10000","10000","10000"," 36 months"," 18.25%","362.78","D","D5","Gucci Group/ Yves Saint Laurent","1 year","RENT","75000","Source Verified","2011-12-14","2011-12-28","2011-12-14","2011-12-19","Late (31-120 days)","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068012","","credit_card","Credit Card","WEST HOLLYWOOD","CA","0","","","","","24.14","0","0","1997-03-01 09:27","0","77","","","","","","9","0","","22828","96.3%","","26","f","2106.68","2106.68","10901.539999999923","10901.54","7893.32","2990.11","18.10699818069","0.0","0.0","2014-07-31","362.78","2014-09-29","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1055725","1287293","8000","8000","8000"," 36 months"," 11.71%","264.61","B","B3","Wal-Mart","9 years","MORTGAGE","35000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1055725","  Borrower added on 12/14/11 > I will consolidate my higher interest loans into one monthly payment. My income is stable and have been at the same job for almost ten years.<br>","credit_card","Consolidation Loan","RENO","NV","0","","","","","9.7","0","0","2006-04-05 02:33","0","","","","","","","7","0","","6142","46.5%","","8","f","0.00","0.00","9434.7769363423","9434.78","8000.00","1434.78","0.0","0.0","0.0","2014-05-02","2295.56","","2014-04-22","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1061814","1293438","10000","10000","10000"," 36 months","  8.90%","317.54","A","A5","Renal Support Network","6 years","RENT","24000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1061814","","debt_consolidation","Start Fresh 2012","LOS ANGELES","CA","0","","","","","7","0","0","2000-01-15 10:28","0","28","","","","","","6","0","","6734","49.5%","","21","f","0.00","0.00","10868.919999999998","10868.92","10000.00","868.92","0.0","0.0","0.0","2013-03-05","6743.26","","2013-03-25","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068232","1302622","12000","12000","12000"," 36 months"," 11.71%","396.92","B","B3","Avon Protection Systems, Inc.","2 years","MORTGAGE","126000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068232","  Borrower added on 12/15/11 > Paying off a Chase high interest credit card after their repeated refusals to lower the rate even though I have never been late (payment auto deducted from Chase Checking Account). I am attempting to close all my accounts with Chase.<br>","debt_consolidation","Chase","Lewis Center","OH","0","","","","","13.32","0","0","1990-04-07 11:00","0","74","","","","","","17","0","","32711","54.1%","","38","f","0.00","0.00","14182.299862279102","14182.30","12000.00","2182.30","0.0","0.0","0.0","2014-05-28","3074.04","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068405","1302785","10000","10000","10000"," 36 months","  7.90%","312.91","A","A4","RAM DME","1 year","RENT","43000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068405","","debt_consolidation","Credit card paid off","LA MESA","CA","0","","","","","25.26","0","0","2003-06-28 10:01","0","","","","","","","8","0","","8215","37.2%","","16","f","1233.79","1233.79","10009.87","10009.87","8766.21","1243.66","0.0","0.0","0.0","2014-09-03","312.91","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068395","1302773","12000","12000","12000"," 36 months","  9.91%","386.7","B","B1","samuraisushi restaurant","1 year","RENT","50000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068395","","debt_consolidation","creditcard payoff","IRVINE","CA","0","","","","","16.44","0","0","2000-01-15 08:45","1","","","","","","","11","0","","14335","29.3%","","25","f","1520.71","1520.71","12367.9","12367.90","10479.29","1888.61","0.0","0.0","0.0","2014-09-03","386.7","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068202","1302588","25000","25000","23088.161057965841"," 60 months"," 13.49%","575.12","C","C1","Midnight","10+ years","MORTGAGE","67000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068202","  Borrower added on 12/13/11 > Pay off my credit card, finish my house to refinance,appraised two years ago at $200.000 from an appraiser, <br>","credit_card","Pay off credit card, refinance house","SOLDOTNA","AK","0","","","","","14.15","0","0","1999-08-18 09:20","0","28","","","","","","6","0","","15319","91.2%","","21","f","13757.17","13743.35","18390.590000000004","14825.03","11242.83","7147.76","0.0","0.0","0.0","2014-09-03","575.12","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068006","1302360","19750","19750","19725"," 36 months"," 10.65%","643.33","B","B2","PACIFIC WOOD LAMINATES, INC.","4 years","RENT","45000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068006","  Borrower added on 12/13/11 > I have a very stable job/ I am a good borrower because I pay my bills on time in the fastest way that I can; and my credit score shows that I care about my credit, and I care about improving my credit. <br>","debt_consolidation","CONSOLIDATION","BROOKINGS","OR","0","","","","","22.8","0","0","2000-09-11 08:33","0","56","","","","","","12","0","","16576","54.2%","","28","f","0.00","0.00","11930.650000000001","11915.62","8590.58","2698.78","0.0","641.29","6.4128999974","2013-09-05","787.01","","2013-11-12","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068075","1302430","10000","10000","10000"," 36 months","  9.91%","322.25","B","B1","Albert Einstein College of Medicine","3 years","RENT","31200","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068075","  Borrower added on 12/13/11 > Credit card consolidation.<br><br> Borrower added on 12/13/11 > I plan to use these funds to consolidate debt including high interest credit cards ect from college. I've learned my lesson and am trying to get rid of this monkey on my back.<br><br>I am a graduate student with a regular income for the next 3 years and am committed to getting out of debt.<br>","debt_consolidation","Debt consolidation loan","Bronx","NY","0","","","","","14.81","0","0","2005-10-15 08:30","0","","","","","","","13","0","","5540","27%","","19","f","0.00","0.00","10904.24","10904.24","10000.00","904.24","0.0","0.0","0.0","2013-01-31","6912.69","","2013-02-01","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1065642","1299748","13650","13650","13650"," 36 months"," 12.42%","456.12","B","B4","MWH Americas","4 years","RENT","66000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1065642","  Borrower added on 12/13/11 > I will use the loan to consolidate debt in order to become debt-free.  Currently, my debt is distributed throughout five creditors/credit cards.  By consolidating my debt with a single creditor/single payment system,  it would lower the interest rate that I am paying now, ultimately allowing for lower monthly payments and a shorter payment period than what I am currenty paying to my multiple creditors.<br><br> Borrower added on 12/14/11 > I currently have a combined APR of 18.20% and I pay $600/month. This loan would free up over $100/month and I would pay my debt much faster.<br>","debt_consolidation","Debt Consolidation","LAS VEGAS","NV","0","","","","","24.09","0","0","2001-02-06 07:57","0","74","","","","","","11","0","","8933","56.5%","","34","f","0.00","0.00","16011.18","16011.18","13650.00","2361.18","0.0","0.0","0.0","2013-12-05","5980.83","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068179","1302564","28000","11800","11775"," 60 months"," 19.91%","312.04","E","E4","American Airlines","10+ years","RENT","52000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-29","Late (31-120 days)","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068179","  Borrower added on 12/13/11 > Have cut up all credit cards and now trying to get one payment and one interest amount, instead of several payments with interests on them.<br> Borrower added on 12/14/11 > Have already gotten rid of all but one credit card to be held for emergency and to hold a hotel room if needed (usually pay for hotel room or rental car in cash on check out or returning the car).<br><br> Borrower added on 12/14/11 > To those who asked question, I am hoping the wording of my answers make sense. <br><br>  Borrower added on 12/23/11 > Thank you to those who have invested in me so far.<br>","debt_consolidation","Debt Consalidation","Dallas","TX","0","","","","","20.7","0","0","1988-12-13 07:09","0","","","","","","","10","0","","29178","87.6%","","16","f","7518.46","7502.53","9040.91","9021.77","4281.54","4759.37","0.0","0.0","0.0","2014-06-02","312.04","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068158","1302728","18000","18000","18000"," 36 months","  7.90%","563.23","A","A4","United States Air Force","10+ years","RENT","56964","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068158","  Borrower added on 12/14/11 > Money for the loan will be used to consolidate high interest rate credit cards.<br>","debt_consolidation","Debt Consolidation / Lower CC Rate","EDWARDS","CA","0","","","","","27.55","0","0","1999-02-19 06:55","0","","","","","","","7","0","","17381","76.6%","","20","f","2220.39","2220.39","18018.36","18018.36","15779.61","2238.75","0.0","0.0","0.0","2014-09-03","563.23","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068180","1302565","2500","2500","2500"," 36 months"," 14.27%","85.78","C","C2","United states air force","7 years","RENT","49500","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-29","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068180","","debt_consolidation","Money","NAVARRE","FL","0","","","","","10.33","0","0","2004-11-19 07:12","1","52","","","","","","7","0","","9868","37.7%","","20","f","0.00","0.00","2529.9","2529.90","2500.00","29.90","0.0","0.0","0.0","2012-02-02","2530.74","","2012-02-17","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1065673","1299784","21000","21000","20120.806572591906"," 60 months"," 20.30%","559.89","E","E5","King Soopers (Kroger Co)","10+ years","RENT","70000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-27","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1065673","  Borrower added on 12/15/11 > I plan to use the funds from this loan to consolidate all my higher interest credit card debt into one payment, making it easier for me to budget, and to hopefully be debt free in 3-5 years.  I work for a very stable company, and will have been employed by them for 25 years in May.  While I have had some issues in the more distant  past, my payment record over the past 2-3 years will show that I have been very dilligent in making all payments on time, making me a good candidate for this loan.  <br>","credit_card","Credit Card","PARKER","CO","0","","","","","23.21","0","0","1991-12-27 07:41","2","","","","","","","17","0","","12508","70.7%","","25","f","0.00","0.00","27085.420000000002","24851.07","21000.00","6085.42","0.0","0.0","0.0","2013-08-01","17029.75","","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068159","1302729","35000","35000","35000"," 36 months","  8.90%","1111.37","A","A5","City of Los Angeles","6 years","MORTGAGE","125000","Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-29","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068159","  Borrower added on 12/13/11 > The purpose of this loan is to consolidate my high interest loans/credit cards into a lower payment/rate.  My goal is to be debt free in three years.<br> Borrower added on 12/14/11 > I have been in the same field for many years and do not have any negatives or late payments on my credit record. I appreciate your faith in investing in me. I will not let you down.  Thank you for your  consideration.<br>","debt_consolidation","Debt Consolidation","Yorba Linda","CA","0","","","","","22.71","0","0","2000-08-12 07:39","0","","","","","","","8","0","","9051","34.8%","","32","f","4376.74","4376.74","35548.590000000004","35548.59","30623.25","4925.34","0.0","0.0","0.0","2014-09-03","1111.37","2014-09-28","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1068165","1302549","10000","10000","10000"," 36 months","  7.51%","311.11","A","A3","Malvern School of Medford","3 years","RENT","33000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1068165","  Borrower added on 12/13/11 > 3 year plan (if not sooner) to pay off accumulated credit card debt. It is becoming increasingly difficult to pay off the balance when they keep piling on the interest. <br>","credit_card","Financial Freedom","Mount Laurel","NJ","0","","","","","9.75","0","0","2004-10-20 07:39","1","","","","","","","9","0","","68","0.6%","","19","f","0.00","0.00","11027.3","11027.30","10000.00","1027.30","0.0","0.0","0.0","2013-12-04","4190.34","","2013-11-12","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1059689","1291305","7000","7000","7000"," 36 months"," 12.69%","234.82","B","B5","Best Buy","< 1 year","RENT","30000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","In Grace Period","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1059689","  Borrower added on 12/13/11 > I'm gonna use this loan to pay off high interest credit cards.<br>I'm a good borrower because I pay my bills on time and usually pay more than the minimum amount.<br>I'm one of the top performer at my job and very well liked by management so my job is very stable.<br><br>  Borrower added on 12/15/11 > I do my monthly budget on excel so that I will know how much to use towards rent, bills, food, gas, leisure and etc.<br>","credit_card","Credit Card","CHESAPEAKE","VA","0","","","","","15.8","0","0","2004-08-20 05:23","2","","","","","","","7","0","","15455","47.6%","","11","f","1141.00","1141.00","7274.9199999999","7274.92","5859.00","1415.92","0.0","0.0","0.0","2014-08-27","234.82","2014-10-12","2014-08-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1066215","1300572","24000","24000","24000"," 36 months"," 15.96%","843.3","C","C5","lafidale inc","8 years","MORTGAGE","90000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-28","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066215","","home_improvement","home improve","TUSTIN","CA","0","","","","","9.17","0","0","1995-06-10 02:23","1","","","","","","","9","0","","30952","71.2%","","23","f","0.00","0.00","5895.68","5895.68","3813.57","2082.11","0.0","0.0","0.0","2012-08-10","843.3","","2012-12-21","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1063270","1295780","10625","10625","10625"," 36 months","  7.51%","330.56","A","A3","Dennis Alleman DMD","5 years","MORTGAGE","23000","Not Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-20","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063270","  Borrower added on 12/13/11 > I plan to consolidate some bills credit cards. Paying my bills on time. I being at my job for about  five years.<br>","medical","Bills","The Dalles","OR","0","","","","","18.89","0","0","2005-02-17 01:22","1","","","","","","","9","0","","7114","43.4%","","21","f","0.00","0.00","11841.940707989","11841.94","10625.00","1216.94","0.0","0.0","0.0","2014-06-02","2594.01","","2014-06-24","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
"1067931","1302311","5000","5000","5000"," 36 months"," 14.65%","172.48","C","C3","Military","2 years","RENT","24000","Source Verified","2011-12-13","2011-12-27","2011-12-13","2011-12-19","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1067931","","debt_consolidation","Debt Consolidation","Trafford","PA","0","","","","","18.3","0","0","2005-11-14 05:22","2","24","","","","","","5","0","","2429","33.3%","","9","f","0.00","0.00","5682.08","5682.08","5000.00","682.08","0.0","0.0","0.0","2013-01-31","3615.46","","2013-02-01","","","","0","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","1"
